sample_id,source_name,category,candidate,dst_path,target_mask_path,quality_level,unified_loss,jump_count,trim_count,off_mask_stitch_length_mm,visible_connector_count,jump_path_mm,visible_connector_length_mm,target_pixels,adaptive_target_pixels,stitch_pixels,overlap_pixels,off_target_pixels,adaptive_overlap_pixels,adaptive_off_target_pixels,coverage_ratio,stitch_precision_ratio,adaptive_coverage_ratio,adaptive_stitch_precision_ratio,overfill_outside_adaptive_ratio,line_radius_px,adaptive_precision_radius_px,target_width_mm,balanced_score
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d0_c20_i080_min40,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c20_i080_min40\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,pass,0.09748031,11,1,0.0,0,108.7598,0.0,7588,11839,9372,6261,3111,9204,168,0.825119,0.668054,0.777431,0.982074,0.017926,2,2,90.0,0.17537907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d0_c24_i075_min40,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c24_i075_min40\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,pass,0.09748031,11,1,0.0,0,108.7598,0.0,7588,11839,9372,6261,3111,9204,168,0.825119,0.668054,0.777431,0.982074,0.017926,2,2,90.0,0.17537907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d0_c24_i075_min60,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c24_i075_min60\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,pass,0.09748031,11,1,0.0,0,108.7598,0.0,7588,11839,9372,6261,3111,9204,168,0.825119,0.668054,0.777431,0.982074,0.017926,2,2,90.0,0.17537907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d0_c30_i070_min100,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c30_i070_min100\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,excellent,0.0811162,9,1,0.0,0,97.3812,0.0,7588,11839,7915,5226,2689,7756,159,0.688719,0.660265,0.655123,0.979912,0.020088,2,2,90.0,0.17660392
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d0_c30_i070_min80,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c30_i070_min80\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,pass,0.09748031,11,1,0.0,0,108.7598,0.0,7588,11839,9372,6261,3111,9204,168,0.825119,0.668054,0.777431,0.982074,0.017926,2,2,90.0,0.17537907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d1_c16_i085_min20,results\public_benchmark_v1_ext33_m2_57_topology_open_d1_c16_i085_min20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.15374211,17,2,0.0,0,179.4408,0.0,7588,11839,10029,6769,3260,9837,192,0.892066,0.674943,0.830898,0.980856,0.019144,2,2,90.0,0.24586907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d1_c20_i080_min20,results\public_benchmark_v1_ext33_m2_57_topology_open_d1_c20_i080_min20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.15374211,17,2,0.0,0,179.4408,0.0,7588,11839,10029,6769,3260,9837,192,0.892066,0.674943,0.830898,0.980856,0.019144,2,2,90.0,0.24586907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d1_c24_i070_min60,results\public_benchmark_v1_ext33_m2_57_topology_open_d1_c24_i070_min60\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,pass,0.09748031,11,1,0.0,0,108.7598,0.0,7588,11839,9372,6261,3111,9204,168,0.825119,0.668054,0.777431,0.982074,0.017926,2,2,90.0,0.17537907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d1_c24_i075_min40,results\public_benchmark_v1_ext33_m2_57_topology_open_d1_c24_i075_min40\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,pass,0.09748031,11,1,0.0,0,108.7598,0.0,7588,11839,9372,6261,3111,9204,168,0.825119,0.668054,0.777431,0.982074,0.017926,2,2,90.0,0.17537907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d1_c30_i065_min80,results\public_benchmark_v1_ext33_m2_57_topology_open_d1_c30_i065_min80\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.30599679,9,1,7.063,2,89.6548,6.4385,7588,11839,9645,6334,3311,9318,327,0.834739,0.656713,0.78706,0.966096,0.033904,2,2,90.0,0.60460047
